s,p,o
https://www.foom.com/core#operation_type__taken_together_in_any_way_object__object___object,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__object
https://www.foom.com/core#operation_type__taken_together_in_any_way_object__object___object,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__taken_together_in_any_way
https://www.foom.com/core#operation_type__taken_together_in_any_way_object__object___object,https://www.foom.com/core#is_operation_type_of,https://www.foom.com/core#operation_instance__taken_together_in_any_way_angle__angle___angle
https://www.foom.com/core#operation_type__taken_together_in_any_way_object__object___object,https://www.foom.com/core#is_operation_type_of,https://www.foom.com/core#operation_instance__taken_together_in_any_way_finite_straight_line__finite_straight_line___finite_straight_line
https://www.foom.com/core#operation_type__taken_together_in_any_way_object__object___object,http://www.w3.org/2000/01/rdf-schema#label,"Operation type: Taken_together_in_any_way(object, object)->object"
https://www.foom.com/core#operation_type__taken_together_in_any_way_object__object___object,http://www.w3.org/2004/02/skos/core#prefLabel,"Taken_together_in_any_way(object, object)->object"
https://www.foom.com/core#pappus,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#pappus,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#author
https://www.foom.com/core#pappus,http://www.w3.org/2000/01/rdf-schema#label,Author: Pappus
https://www.foom.com/core#pappus,http://www.w3.org/2004/02/skos/core#prefLabel,Pappus
https://www.foom.com/core#postulate_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#postulate_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#postulate
https://www.foom.com/core#postulate_1,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__conduct
https://www.foom.com/core#postulate_1,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__conduct_to
https://www.foom.com/core#postulate_1,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#postulate_1,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__join
https://www.foom.com/core#postulate_1,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__point
https://www.foom.com/core#postulate_1,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#postulate_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__draw_center__interval___circle
https://www.foom.com/core#postulate_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__join_point__point___finite_straight_line
https://www.foom.com/core#postulate_1,http://www.w3.org/2000/01/rdf-schema#label,Postulate 1
https://www.foom.com/core#postulate_1,http://www.w3.org/2004/02/skos/core#prefLabel,Postulate 1
https://www.foom.com/core#postulate_2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#postulate_2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#postulate
https://www.foom.com/core#postulate_2,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#postulate_2,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__produce
https://www.foom.com/core#postulate_2,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__produce_to
https://www.foom.com/core#postulate_2,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#postulate_2,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation__produce_finite_straight_line___straight_line
https://www.foom.com/core#postulate_2,http://www.w3.org/2000/01/rdf-schema#label,Postulate 2
https://www.foom.com/core#postulate_2,http://www.w3.org/2004/02/skos/core#prefLabel,Postulate 2
https://www.foom.com/core#postulate_3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#postulate_3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#postulate
https://www.foom.com/core#postulate_3,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__center
https://www.foom.com/core#postulate_3,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__circle
https://www.foom.com/core#postulate_3,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__draw
https://www.foom.com/core#postulate_3,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__interval
https://www.foom.com/core#postulate_3,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__is_center_of
https://www.foom.com/core#postulate_3,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#postulate_3,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__draw_center__interval___circle
https://www.foom.com/core#postulate_3,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_center_of_point__circle_
https://www.foom.com/core#postulate_3,http://www.w3.org/2000/01/rdf-schema#label,Postulate 3
https://www.foom.com/core#postulate_3,http://www.w3.org/2004/02/skos/core#prefLabel,Postulate 3
https://www.foom.com/core#postulate_4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#postulate_4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#postulate
https://www.foom.com/core#postulate_4,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__equals
https://www.foom.com/core#postulate_4,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__right_angle
https://www.foom.com/core#postulate_4,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#postulate_4,https://www.foom.com/core#refers_to,https://www.foom.com/core#concept__is_right_angle
https://www.foom.com/core#postulate_4,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_right_angle__right_angle_
https://www.foom.com/core#postulate_4,http://www.w3.org/2000/01/rdf-schema#label,Postulate 4
https://www.foom.com/core#postulate_4,http://www.w3.org/2004/02/skos/core#prefLabel,Postulate 4
https://www.foom.com/core#postulate_5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#postulate_5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#postulate
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__are_in_the_same_parallels
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__fall_on
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__finite_straight_line
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__inclination_of_angles
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__inclination_of_interior_angles
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__inclination_of_two_right_angles
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__interior_angle
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__intersection_point
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__intersection_point_of_straight_lines
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__produce_to_infinity
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__right_angle
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__same_side_of_line
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__side_of_line
https://www.foom.com/core#postulate_5,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__sum
https://www.foom.com/core#postulate_5,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#postulate_5,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation__sum_inclination_of_interior_angle__inclination_of_interior_angle___inclination_of_interior_angle
https://www.foom.com/core#postulate_5,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_less_than_sum_inclination_of_interior_angle__inclination_of_interior_angle___sum_inclination_of_right_angle__inclination_of_right_angle__
https://www.foom.com/core#postulate_5,http://www.w3.org/2000/01/rdf-schema#label,Postulate 5
https://www.foom.com/core#postulate_5,http://www.w3.org/2004/02/skos/core#prefLabel,Postulate 5
https://www.foom.com/core#proof_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
https://www.foom.com/core#proof_1,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://www.foom.com/core#proof
https://www.foom.com/core#proof_1,https://www.foom.com/core#contains_concept,https://www.foom.com/core#concept__three
https://www.foom.com/core#proof_1,https://www.foom.com/core#is_in,https://www.foom.com/core#document__elements_book_1
https://www.foom.com/core#proof_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__construct_on_equilateral_triangle__finite_straight_line___equilateral_triangle
https://www.foom.com/core#proof_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__draw_center__interval___circle
https://www.foom.com/core#proof_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#operation_instance__join_point__point___finite_straight_line
https://www.foom.com/core#proof_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__cut_circle__circle_
https://www.foom.com/core#proof_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__equals_finite_straight_line__finite_straight_line_
https://www.foom.com/core#proof_1,https://www.foom.com/core#refers_to,https://www.foom.com/core#relation_instance__is_center_of_point__circle_
https://www.foom.com/core#proof_1,http://www.w3.org/2000/01/rdf-schema#label,Proof 1
https://www.foom.com/core#proof_1,http://www.w3.org/2004/02/skos/core#prefLabel,1
